id,question_id,vqa_answer,mc_answer,correct,parent_question_id
108,9,no,no,0,5-1
108,10,no,no,0,3-2
108,11,no,no,0,4-2
108,0,yes,yes,1,-1
108,1,yes,yes,1,-1
108,2,no,no,0,-1
108,3,yes,yes,1,-1
108,4,yes,yes,1,-1
108,5,no,no,0,-1
108,6,no,no,0,1
108,7,no,no,0,3-1
108,8,yes,yes,1,4-1
108,9,no,no,0,5-1
108,10,no,no,0,3-2
108,11,yes,yes,1,4-2
108,0,yes,yes,1,-1
108,1,no,no,0,-1
108,2,no,no,0,-1
108,3,yes,yes,1,-1
108,4,yes,yes,1,-1
108,5,no,no,0,-1
108,6,no,no,0,1
108,7,no,no,0,3-1
108,8,no,no,0,4-1
108,9,no,no,0,5-1
108,10,no,no,0,3-2
108,11,no,no,0,4-2
109,0,yes,yes,1,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,yes,yes,1,0-1
109,0,yes,yes,1,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,yes,yes,1,0-1
109,0,yes,yes,1,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,yes,yes,1,0-1
109,0,yes,yes,1,-1
109,1,no,no,0,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,no,no,0,0-1
109,0,yes,yes,1,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,yes,yes,1,0-1
109,0,yes,yes,1,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,yes,yes,1,0-1
109,0,yes,yes,1,-1
109,1,no,no,0,-1
109,2,yes,yes,1,-1
109,3,no,no,0,0
109,4,no,no,0,0-1
109,0,yes,yes,1,-1
109,1,no,no,0,-1
109,2,yes,yes,1,-1
109,3,no,no,0,0
109,4,no,no,0,0-1
109,0,yes,yes,1,-1
109,1,no,no,0,-1
109,2,yes,yes,1,-1
109,3,no,no,0,0
109,4,no,no,0,0-1
109,0,yes,yes,1,-1
109,1,no,no,0,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,no,no,0,0-1
109,0,yes,yes,1,-1
109,1,no,no,0,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,no,no,0,0-1
109,0,no,no,0,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,no,no,0,0
109,4,no,no,0,0-1
109,0,yes,yes,1,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,yes,yes,1,0-1
109,0,yes,yes,1,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,yes,yes,1,0-1
109,0,no,no,0,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,no,no,0,0
109,4,yes,yes,1,0-1
109,0,yes,yes,1,-1
109,1,yes,yes,1,-1
109,2,yes,yes,1,-1
109,3,yes,yes,1,0
109,4,yes,yes,1,0-1
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,yes,yes,1,-1
110,3,yes,yes,1,0
110,4,yes,yes,1,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,no,no,0,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,yes,yes,1,-1
110,3,yes,yes,1,0
110,4,yes,yes,1,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,yes,yes,1,-1
110,3,yes,yes,1,0
110,4,yes,yes,1,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,yes,yes,1,-1
110,3,yes,yes,1,0
110,4,yes,yes,1,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,yes,yes,1,-1
110,3,yes,yes,1,0
110,4,yes,yes,1,0-2
110,0,yes,yes,1,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,yes,yes,1,0
110,4,yes,yes,1,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,no,no,0,-1
110,3,yes,yes,1,0
110,4,no,no,0,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,no,no,0,-1
110,3,yes,yes,1,0
110,4,no,no,0,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,no,no,0,-1
110,3,yes,yes,1,0
110,4,no,no,0,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,no,no,0,-1
110,3,yes,yes,1,0
110,4,no,no,0,0-2
110,0,yes,yes,1,-1
110,1,yes,yes,1,0
110,2,no,no,0,-1
110,3,yes,yes,1,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,yes,yes,1,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,no,no,0,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,no,no,0,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,no,no,0,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,no,no,0,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,no,no,0,-1
110,1,no,no,0,0
110,2,no,no,0,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,yes,yes,1,-1
110,1,no,no,0,0
110,2,no,no,0,-1
110,3,no,no,0,0
110,4,no,no,0,0-2
110,0,yes,yes,1,-1
110,1,no,no,0,0
110,2,no,no,0,-1
110,3,yes,yes,1,0
110,4,no,no,0,0-2
110,0,yes,yes,1,-1
110,1,no,no,0,0
110,2,no,no,0,-1
110,3,yes,yes,1,0
110,4,no,no,0,0-2
111,0,yes,yes,1,-1
111,1,yes,yes,1,-1
111,2,yes,yes,1,1
111,3,yes,yes,1,0-1
111,4,yes,yes,1,1
111,0,yes,yes,1,-1
111,1,yes,yes,1,-1
111,2,yes,yes,1,1
111,3,yes,yes,1,0-1
111,4,yes,yes,1,1
111,0,yes,yes,1,-1
111,1,yes,yes,1,-1
111,2,yes,yes,1,1
111,3,no,no,0,0-1
111,4,yes,yes,1,1
111,0,yes,yes,1,-1
111,1,yes,yes,1,-1
111,2,no,no,0,1
111,3,yes,yes,1,0-1
111,4,no,no,0,1
111,0,yes,yes,1,-1
111,1,yes,yes,1,-1
111,2,no,no,0,1
111,3,yes,yes,1,0-1
111,4,yes,yes,1,1
111,0,yes,yes,1,-1
111,1,yes,yes,1,-1
111,2,no,no,0,1
111,3,no,no,0,0-1
111,4,no,no,0,1
112,0,yes,yes,1,-1
112,1,yes,yes,1,-1
112,2,yes,yes,1,0
112,3,yes,yes,1,1
112,4,no,no,0,0
112,5,yes,yes,1,1
112,6,yes,yes,1,0-1
112,0,yes,yes,1,-1
112,1,yes,yes,1,-1
112,2,no,no,0,0
112,3,yes,yes,1,1
112,4,no,no,0,0
112,5,yes,yes,1,1
112,6,yes,yes,1,0-1
112,0,yes,yes,1,-1
112,1,no,no,0,-1
112,2,yes,yes,1,0
112,3,no,no,0,1
112,4,yes,yes,1,0
112,5,yes,yes,1,1
112,6,yes,yes,1,0-1
112,0,yes,yes,1,-1
112,1,no,no,0,-1
112,2,yes,yes,1,0
112,3,no,no,0,1
112,4,no,no,0,0
112,5,yes,yes,1,1
112,6,no,no,0,0-1
112,0,yes,yes,1,-1
112,1,no,no,0,-1
112,2,no,no,0,0
112,3,yes,yes,1,1
112,4,yes,yes,1,0
112,5,yes,yes,1,1
112,6,no,no,0,0-1
112,0,no,no,0,-1
112,1,yes,yes,1,-1
112,2,no,no,0,0
112,3,yes,yes,1,1
112,4,no,no,0,0
112,5,yes,yes,1,1
112,6,no,no,0,0-1
113,0,yes,yes,1,-1
113,1,yes,yes,1,-1
113,2,yes,yes,1,-1
113,3,yes,yes,1,0
113,4,no,no,0,1
113,5,yes,yes,1,0-1
113,6,yes,yes,1,0-2
113,7,yes,yes,1,-1
113,0,yes,yes,1,-1
113,1,yes,yes,1,-1
113,2,yes,yes,1,-1
113,3,yes,yes,1,0
113,4,yes,yes,1,1
113,5,yes,yes,1,0-1
113,6,yes,yes,1,0-2
113,7,yes,yes,1,-1
113,0,yes,yes,1,-1
113,1,no,no,0,-1
113,2,yes,yes,1,-1
113,3,yes,yes,1,0
113,4,no,no,0,1
113,5,no,no,0,0-1
113,6,yes,yes,1,0-2
113,7,yes,yes,1,-1
113,0,yes,yes,1,-1
113,1,no,no,0,-1
113,2,yes,yes,1,-1
113,3,yes,yes,1,0
113,4,no,no,0,1
113,5,no,no,0,0-1
113,6,yes,yes,1,0-2
113,7,yes,yes,1,-1
113,0,yes,yes,1,-1
113,1,yes,yes,1,-1
113,2,yes,yes,1,-1
113,3,yes,yes,1,0
113,4,no,no,0,1
113,5,no,no,0,0-1
113,6,yes,yes,1,0-2
113,7,yes,yes,1,-1
113,0,yes,yes,1,-1
113,1,yes,yes,1,-1
113,2,yes,yes,1,-1
113,3,yes,yes,1,0
113,4,no,no,0,1
113,5,yes,yes,1,0-1
113,6,yes,yes,1,0-2
113,7,yes,yes,1,-1
114,0,yes,yes,1,-1
114,1,yes,yes,1,0
114,2,yes,yes,1,0
114,3,yes,yes,1,0
114,4,yes,yes,1,-1
114,5,yes,yes,1,0
114,6,yes,yes,1,4
114,0,yes,yes,1,-1
114,1,yes,yes,1,0
114,2,yes,yes,1,0
114,3,yes,yes,1,0
114,4,yes,yes,1,-1
114,5,yes,yes,1,0
114,6,yes,yes,1,4
114,0,yes,yes,1,-1
114,1,yes,yes,1,0
114,2,yes,yes,1,0
114,3,yes,yes,1,0
114,4,no,no,0,-1
114,5,yes,yes,1,0
114,6,yes,yes,1,4
114,0,yes,yes,1,-1
114,1,yes,yes,1,0
114,2,yes,yes,1,0
114,3,yes,yes,1,0
114,4,yes,yes,1,-1
114,5,yes,yes,1,0
114,6,no,no,0,4
114,0,yes,yes,1,-1
114,1,yes,yes,1,0
114,2,yes,yes,1,0
114,3,yes,yes,1,0
114,4,no,no,0,-1
114,5,no,no,0,0
114,6,yes,yes,1,4
114,0,yes,yes,1,-1
114,1,yes,yes,1,0
114,2,no,no,0,0
114,3,yes,yes,1,0
114,4,yes,yes,1,-1
114,5,yes,yes,1,0
114,6,yes,yes,1,4
115,0,yes,yes,1,-1
115,1,yes,yes,1,0
115,2,yes,yes,1,-1
115,3,yes,yes,1,1
115,4,yes,yes,1,2
115,5,yes,yes,1,0-1
115,6,yes,yes,1,0-2
115,0,yes,yes,1,-1
115,1,yes,yes,1,0
115,2,no,no,0,-1
115,3,yes,yes,1,1
115,4,no,no,0,2
115,5,yes,yes,1,0-1
115,6,no,no,0,0-2
115,0,yes,yes,1,-1
115,1,no,no,0,0
115,2,yes,yes,1,-1
115,3,no,no,0,1
115,4,yes,yes,1,2
115,5,no,no,0,0-1
115,6,yes,yes,1,0-2
115,0,yes,yes,1,-1
115,1,no,no,0,0
115,2,no,no,0,-1
115,3,no,no,0,1
115,4,no,no,0,2
115,5,no,no,0,0-1
115,6,no,no,0,0-2
115,0,yes,yes,1,-1
115,1,no,no,0,0
115,2,yes,yes,1,-1
115,3,no,no,0,1
115,4,yes,yes,1,2
115,5,no,no,0,0-1
115,6,yes,yes,1,0-2
115,0,yes,yes,1,-1
115,1,yes,yes,1,0
115,2,no,no,0,-1
115,3,no,no,0,1
115,4,no,no,0,2
115,5,yes,yes,1,0-1
115,6,no,no,0,0-2
116,0,yes,yes,1,-1
116,1,yes,yes,1,0
116,2,yes,yes,1,-1
116,3,yes,yes,1,1
116,4,yes,yes,1,0
116,5,yes,yes,1,0-2
116,0,yes,yes,1,-1
116,1,yes,yes,1,0
116,2,yes,yes,1,-1
116,3,yes,yes,1,1
116,4,yes,yes,1,0
116,5,yes,yes,1,0-2
116,0,yes,yes,1,-1
116,1,yes,yes,1,0
116,2,yes,yes,1,-1
116,3,yes,yes,1,1
116,4,yes,yes,1,0
116,5,yes,yes,1,0-2
116,0,yes,yes,1,-1
116,1,yes,yes,1,0
116,2,yes,yes,1,-1
116,3,yes,yes,1,1
116,4,yes,yes,1,0
116,5,yes,yes,1,0-2
116,0,yes,yes,1,-1
116,1,yes,yes,1,0
116,2,yes,yes,1,-1
116,3,yes,yes,1,1
116,4,yes,yes,1,0
116,5,yes,yes,1,0-2
116,0,yes,yes,1,-1
116,1,yes,yes,1,0
116,2,yes,yes,1,-1
116,3,no,no,0,1
116,4,yes,yes,1,0
116,5,yes,yes,1,0-2
117,0,yes,yes,1,-1
117,1,yes,yes,1,-1
117,2,yes,yes,1,-1
117,3,yes,yes,1,2
117,4,yes,yes,1,1-2
117,0,yes,yes,1,-1
117,1,yes,yes,1,-1
117,2,yes,yes,1,-1
117,3,no,no,0,2
117,4,yes,yes,1,1-2
117,0,yes,yes,1,-1
117,1,yes,yes,1,-1
117,2,yes,yes,1,-1
117,3,yes,yes,1,2
117,4,yes,yes,1,1-2
117,0,yes,yes,1,-1
117,1,yes,yes,1,-1
117,2,yes,yes,1,-1
117,3,yes,yes,1,2
117,4,yes,yes,1,1-2
117,0,yes,yes,1,-1
117,1,yes,yes,1,-1
117,2,yes,yes,1,-1
117,3,yes,yes,1,2
117,4,yes,yes,1,1-2
117,0,yes,yes,1,-1
117,1,yes,yes,1,-1
117,2,yes,yes,1,-1
117,3,no,no,0,2
117,4,yes,yes,1,1-2
118,0,yes,yes,1,-1
118,1,yes,yes,1,-1
118,2,yes,yes,1,-1
118,3,yes,yes,1,0
118,4,yes,yes,1,1
118,5,no,no,0,0-2
118,0,yes,yes,1,-1
118,1,yes,yes,1,-1
118,2,yes,yes,1,-1
118,3,yes,yes,1,0
118,4,yes,yes,1,1
118,5,yes,yes,1,0-2
118,0,yes,yes,1,-1
118,1,yes,yes,1,-1
118,2,no,no,0,-1
118,3,yes,yes,1,0
118,4,yes,yes,1,1
118,5,no,no,0,0-2
118,0,yes,yes,1,-1
118,1,yes,yes,1,-1
118,2,no,no,0,-1
118,3,yes,yes,1,0
118,4,yes,yes,1,1
118,5,no,no,0,0-2
118,0,yes,yes,1,-1
118,1,yes,yes,1,-1
118,2,no,no,0,-1
118,3,yes,yes,1,0
118,4,yes,yes,1,1
118,5,no,no,0,0-2
118,0,yes,yes,1,-1
118,1,yes,yes,1,-1
118,2,no,no,0,-1
118,3,yes,yes,1,0
118,4,yes,yes,1,1
118,5,yes,yes,1,0-2
119,0,yes,yes,1,-1
119,1,yes,yes,1,-1
119,2,yes,yes,1,1
119,3,yes,yes,1,0-1
119,4,yes,yes,1,-1
119,5,yes,yes,1,-1
119,6,yes,yes,1,4
119,7,yes,yes,1,5-4
119,0,yes,yes,1,-1
119,1,yes,yes,1,-1
119,2,yes,yes,1,1
119,3,yes,yes,1,0-1
119,4,yes,yes,1,-1
119,5,yes,yes,1,-1
119,6,yes,yes,1,4
119,7,yes,yes,1,5-4
119,0,yes,yes,1,-1
119,1,yes,yes,1,-1
119,2,yes,yes,1,1
119,3,yes,yes,1,0-1
119,4,yes,yes,1,-1
119,5,yes,yes,1,-1
119,6,yes,yes,1,4
119,7,yes,yes,1,5-4
119,0,yes,yes,1,-1
119,1,yes,yes,1,-1
119,2,yes,yes,1,1
119,3,yes,yes,1,0-1
119,4,yes,yes,1,-1
119,5,yes,yes,1,-1
119,6,yes,yes,1,4
119,7,yes,yes,1,5-4
119,0,yes,yes,1,-1
119,1,yes,yes,1,-1
119,2,yes,yes,1,1
119,3,yes,yes,1,0-1
119,4,yes,yes,1,-1
119,5,yes,yes,1,-1
119,6,yes,yes,1,4
119,7,yes,yes,1,5-4
119,0,no,no,0,-1
119,1,yes,yes,1,-1
119,2,yes,yes,1,1
119,3,yes,yes,1,0-1
119,4,yes,yes,1,-1
119,5,yes,yes,1,-1
119,6,yes,yes,1,4
119,7,no,no,0,5-4
120,0,yes,yes,1,-1
120,1,yes,yes,1,-1
120,2,yes,yes,1,-1
120,3,yes,yes,1,-1
120,4,yes,yes,1,0
120,5,yes,yes,1,0
120,6,yes,yes,1,0
120,7,no,no,0,0-3
120,0,yes,yes,1,-1
120,1,yes,yes,1,-1
120,2,no,no,0,-1
120,3,yes,yes,1,-1
120,4,yes,yes,1,0
120,5,yes,yes,1,0
120,6,no,no,0,0
120,7,yes,yes,1,0-3
120,0,yes,yes,1,-1
120,1,yes,yes,1,-1
120,2,no,no,0,-1
120,3,yes,yes,1,-1
120,4,yes,yes,1,0
120,5,yes,yes,1,0
120,6,no,no,0,0
120,7,yes,yes,1,0-3
120,0,yes,yes,1,-1
120,1,no,no,0,-1
120,2,no,no,0,-1
120,3,yes,yes,1,-1
120,4,no,no,0,0
120,5,no,no,0,0
120,6,yes,yes,1,0
120,7,no,no,0,0-3
120,0,yes,yes,1,-1
120,1,yes,yes,1,-1
120,2,yes,yes,1,-1
120,3,yes,yes,1,-1
120,4,yes,yes,1,0
120,5,yes,yes,1,0
120,6,yes,yes,1,0
120,7,yes,yes,1,0-3
120,0,yes,yes,1,-1
120,1,yes,yes,1,-1
120,2,yes,yes,1,-1
120,3,no,no,0,-1
120,4,yes,yes,1,0
120,5,yes,yes,1,0
120,6,yes,yes,1,0
120,7,no,no,0,0-3
121,0,yes,yes,1,-1
121,1,yes,yes,1,0
121,2,no,no,0,0
121,3,yes,yes,1,0
121,4,yes,yes,1,-1
121,5,yes,yes,1,0
121,6,yes,yes,1,0-4
121,7,yes,yes,1,0
121,8,yes,yes,1,0
121,0,yes,yes,1,-1
121,1,yes,yes,1,0
121,2,yes,yes,1,0
121,3,yes,yes,1,0
121,4,yes,yes,1,-1
121,5,yes,yes,1,0
121,6,yes,yes,1,0-4
121,7,yes,yes,1,0
121,8,yes,yes,1,0
121,0,yes,yes,1,-1
121,1,yes,yes,1,0
121,2,yes,yes,1,0
121,3,yes,yes,1,0
121,4,yes,yes,1,-1
121,5,yes,yes,1,0
121,6,yes,yes,1,0-4
121,7,yes,yes,1,0
121,8,yes,yes,1,0
121,0,yes,yes,1,-1
121,1,yes,yes,1,0
121,2,no,no,0,0
121,3,no,no,0,0
121,4,yes,yes,1,-1
121,5,yes,yes,1,0
121,6,yes,yes,1,0-4
121,7,yes,yes,1,0
121,8,no,no,0,0
121,0,yes,yes,1,-1
121,1,no,no,0,0
121,2,yes,yes,1,0
121,3,no,no,0,0
121,4,yes,yes,1,-1
121,5,yes,yes,1,0
121,6,yes,yes,1,0-4
121,7,yes,yes,1,0
121,8,yes,yes,1,0
121,0,yes,yes,1,-1
121,1,no,no,0,0
121,2,yes,yes,1,0
121,3,yes,yes,1,0
121,4,yes,yes,1,-1
121,5,yes,yes,1,0
121,6,yes,yes,1,0-4
121,7,yes,yes,1,0
121,8,yes,yes,1,0
122,0,yes,yes,1,-1
122,1,yes,yes,1,-1
122,2,yes,yes,1,-1
122,3,no,no,0,0-1
122,4,yes,yes,1,1-2
122,0,yes,yes,1,-1
122,1,yes,yes,1,-1
122,2,yes,yes,1,-1
122,3,no,no,0,0-1
122,4,yes,yes,1,1-2
122,0,yes,yes,1,-1
122,1,yes,yes,1,-1
122,2,yes,yes,1,-1
122,3,no,no,0,0-1
122,4,no,no,0,1-2
122,0,yes,yes,1,-1
122,1,yes,yes,1,-1
122,2,yes,yes,1,-1
122,3,no,no,0,0-1
122,4,yes,yes,1,1-2
122,0,no,no,0,-1
122,1,yes,yes,1,-1
122,2,yes,yes,1,-1
122,3,no,no,0,0-1
122,4,yes,yes,1,1-2
122,0,yes,yes,1,-1
122,1,yes,yes,1,-1
122,2,no,no,0,-1
122,3,no,no,0,0-1
122,4,no,no,0,1-2
123,0,yes,yes,1,-1
123,1,yes,yes,1,0
123,2,yes,yes,1,0
123,3,yes,yes,1,2
123,4,yes,yes,1,0
123,5,yes,yes,1,2-0
123,0,yes,yes,1,-1
123,1,yes,yes,1,0
123,2,no,no,0,0
123,3,yes,yes,1,2
123,4,no,no,0,0
123,5,no,no,0,2-0
123,0,yes,yes,1,-1
123,1,yes,yes,1,0
123,2,yes,yes,1,0
123,3,no,no,0,2
123,4,yes,yes,1,0
123,5,yes,yes,1,2-0
123,0,yes,yes,1,-1
123,1,yes,yes,1,0
123,2,no,no,0,0
123,3,no,no,0,2
123,4,no,no,0,0
123,5,no,no,0,2-0
123,0,yes,yes,1,-1
123,1,yes,yes,1,0
123,2,yes,yes,1,0
123,3,no,no,0,2
123,4,yes,yes,1,0
123,5,yes,yes,1,2-0
123,0,yes,yes,1,-1
123,1,no,no,0,0
123,2,yes,yes,1,0
123,3,no,no,0,2
123,4,no,no,0,0
123,5,yes,yes,1,2-0
124,0,yes,yes,1,-1
124,1,yes,yes,1,-1
124,2,yes,yes,1,-1
124,3,yes,yes,1,2
124,4,no,no,0,0-1
124,5,yes,yes,1,0
124,6,no,no,0,0-3
124,0,no,no,0,-1
124,1,yes,yes,1,-1
124,2,yes,yes,1,-1
124,3,yes,yes,1,2
124,4,no,no,0,0-1
124,5,no,no,0,0
124,6,no,no,0,0-3
124,0,no,no,0,-1
124,1,no,no,0,-1
124,2,yes,yes,1,-1
124,3,yes,yes,1,2
124,4,no,no,0,0-1
124,5,no,no,0,0
124,6,no,no,0,0-3
124,0,yes,yes,1,-1
124,1,yes,yes,1,-1
124,2,yes,yes,1,-1
124,3,yes,yes,1,2
124,4,yes,yes,1,0-1
124,5,no,no,0,0
124,6,no,no,0,0-3
124,0,yes,yes,1,-1
124,1,yes,yes,1,-1
124,2,yes,yes,1,-1
124,3,yes,yes,1,2
124,4,no,no,0,0-1
124,5,yes,yes,1,0
124,6,no,no,0,0-3
124,0,no,no,0,-1
124,1,no,no,0,-1
124,2,yes,yes,1,-1
124,3,yes,yes,1,2
124,4,no,no,0,0-1
124,5,no,no,0,0
124,6,no,no,0,0-3
125,0,yes,yes,1,-1
125,1,yes,yes,1,0
125,2,yes,yes,1,-1
125,3,yes,yes,1,2
125,4,yes,yes,1,0-2
125,0,yes,yes,1,-1
125,1,no,no,0,0
125,2,yes,yes,1,-1
125,3,yes,yes,1,2
125,4,yes,yes,1,0-2
125,0,yes,yes,1,-1
125,1,yes,yes,1,0
125,2,yes,yes,1,-1
125,3,no,no,0,2
125,4,yes,yes,1,0-2
125,0,yes,yes,1,-1
125,1,yes,yes,1,0
125,2,yes,yes,1,-1
125,3,yes,yes,1,2
125,4,yes,yes,1,0-2
125,0,yes,yes,1,-1
125,1,yes,yes,1,0
125,2,yes,yes,1,-1
125,3,yes,yes,1,2
125,4,yes,yes,1,0-2
125,0,no,no,0,-1
125,1,no,no,0,0
125,2,yes,yes,1,-1
125,3,yes,yes,1,2
125,4,yes,yes,1,0-2
126,0,yes,yes,1,-1
126,1,yes,yes,1,0
126,2,yes,yes,1,0
126,3,yes,yes,1,0
126,4,yes,yes,1,1-0
126,5,yes,yes,1,2-0
126,6,yes,yes,1,3-0
126,0,yes,yes,1,-1
126,1,yes,yes,1,0
126,2,no,no,0,0
126,3,yes,yes,1,0
126,4,yes,yes,1,1-0
126,5,no,no,0,2-0
126,6,yes,yes,1,3-0
126,0,yes,yes,1,-1
126,1,yes,yes,1,0
126,2,yes,yes,1,0
126,3,no,no,0,0
126,4,yes,yes,1,1-0
126,5,yes,yes,1,2-0
126,6,no,no,0,3-0
126,0,no,no,0,-1
126,1,yes,yes,1,0
126,2,no,no,0,0
126,3,yes,yes,1,0
126,4,no,no,0,1-0
126,5,no,no,0,2-0
126,6,yes,yes,1,3-0
126,0,yes,yes,1,-1
126,1,yes,yes,1,0
126,2,no,no,0,0
126,3,no,no,0,0
126,4,yes,yes,1,1-0
126,5,no,no,0,2-0
126,6,no,no,0,3-0
126,0,no,no,0,-1
126,1,no,no,0,0
126,2,yes,yes,1,0
126,3,no,no,0,0
126,4,no,no,0,1-0
126,5,yes,yes,1,2-0
126,6,no,no,0,3-0
127,0,yes,yes,1,-1
127,1,yes,yes,1,0
127,2,yes,yes,1,0
127,3,yes,yes,1,0
127,4,yes,yes,1,0
127,5,yes,yes,1,0
127,6,yes,yes,1,-1
127,7,yes,yes,1,6
127,8,yes,yes,1,0-6
127,0,yes,yes,1,-1
127,1,yes,yes,1,0
127,2,yes,yes,1,0
127,3,no,no,0,0
127,4,yes,yes,1,0
127,5,yes,yes,1,0
127,6,yes,yes,1,-1
127,7,no,no,0,6
127,8,no,no,0,0-6
127,0,yes,yes,1,-1
127,1,no,no,0,0
127,2,yes,yes,1,0
127,3,no,no,0,0
127,4,no,no,0,0
127,5,yes,yes,1,0
127,6,yes,yes,1,-1
127,7,no,no,0,6
127,8,yes,yes,1,0-6
127,0,yes,yes,1,-1
127,1,yes,yes,1,0
127,2,no,no,0,0
127,3,yes,yes,1,0
127,4,yes,yes,1,0
127,5,yes,yes,1,0
127,6,yes,yes,1,-1
127,7,no,no,0,6
127,8,yes,yes,1,0-6
127,0,yes,yes,1,-1
127,1,yes,yes,1,0
127,2,no,no,0,0
127,3,yes,yes,1,0
127,4,yes,yes,1,0
127,5,yes,yes,1,0
127,6,no,no,0,-1
127,7,no,no,0,6
127,8,no,no,0,0-6
127,0,no,no,0,-1
127,1,no,no,0,0
127,2,yes,yes,1,0
127,3,no,no,0,0
127,4,yes,yes,1,0
127,5,no,no,0,0
127,6,yes,yes,1,-1
127,7,no,no,0,6
127,8,no,no,0,0-6
128,0,yes,yes,1,-1
128,1,yes,yes,1,0
128,2,yes,yes,1,-1
128,3,yes,yes,1,-1
128,4,yes,yes,1,0-2
128,5,yes,yes,1,0
128,0,yes,yes,1,-1
128,1,yes,yes,1,0
128,2,yes,yes,1,-1
128,3,no,no,0,-1
128,4,no,no,0,0-2
128,5,yes,yes,1,0
128,0,yes,yes,1,-1
128,1,yes,yes,1,0
128,2,yes,yes,1,-1
128,3,no,no,0,-1
128,4,yes,yes,1,0-2
128,5,yes,yes,1,0
128,0,yes,yes,1,-1
128,1,yes,yes,1,0
128,2,yes,yes,1,-1
128,3,no,no,0,-1
128,4,yes,yes,1,0-2
128,5,yes,yes,1,0
128,0,no,no,0,-1
128,1,yes,yes,1,0
128,2,yes,yes,1,-1
128,3,yes,yes,1,-1
128,4,no,no,0,0-2
128,5,no,no,0,0
128,0,no,no,0,-1
128,1,no,no,0,0
128,2,no,no,0,-1
128,3,no,no,0,-1
128,4,no,no,0,0-2
128,5,no,no,0,0
129,0,yes,yes,1,-1
129,1,yes,yes,1,-1
